account,eligible_volume,num_trades,first_trade,last_trade,allocation_tier
0xb1830696cf1504db081f93238cd25c855a62e0fc,1653,1,2021-09-09,2021-09-09,0
0xb24ca5372c5eaac3c65092435b51348341a009b6,1653,4,2021-09-28,2021-09-28,0
0xcada38b3d2e3d8714e783ae8c420b4024817e3e8,1653,7,2021-11-13,2021-12-20,0
0xd42e7af0612adc78b171c642c64205a1d395e43c,1653,7,2021-04-29,2021-05-23,0
0x61678b455e19f966ff2726fbd6e948abf6487be3,1652,2,2021-10-20,2021-10-20,0
0xda30b9dff1dd656c35489cb9fc30b129206c2076,1652,3,2021-11-16,2022-01-04,0
0x781cdc81cc8a315433bdc1c581a649c4c0d61ee7,1651,3,2021-09-11,2021-09-11,0
0xaa856070b24e54b7e40d286bed89d62aa00d352f,1651,2,2021-05-31,2021-05-31,0
0xb39766100347e1ffa1459492c85e8e3a2b25d3a0,1651,1,2021-12-05,2021-12-05,0
0x3be77b03e7869e69a6959a7149e2dcd577f66304,1650,1,2021-10-13,2021-10-13,0
0x7c15f73f813b678b34b762119913e1c009512350,1650,2,2021-08-22,2021-09-20,0
0xc702bdc4630900a7971f35aac9097bc6639f30a4,1650,5,2021-07-10,2021-10-07,0
0x2d121817d801d65fc9c877a9ea871a4d7efabe51,1649,1,2021-12-03,2021-12-03,0
0x8a8f9a9cbefaad583288f3cbab5d61f86d2621bc,1649,1,2021-12-07,2021-12-07,0
0x99b7bbe8c39dac8eb68dc066b72a6e5a5dd84d30,1649,1,2021-11-13,2021-11-13,0
0x96bbf4deaaf17f7c68690c550ee1dc335fd37a1d,1648,2,2021-07-31,2021-09-10,0
0x9fc0bcc569aa3a507b0cf41fadc12285a658bd64,1648,1,2021-10-31,2021-10-31,0
0x32af25467b00aae516505b3331cfec52092ea5ba,1647,2,2021-10-12,2021-11-06,0
0xdce72477d4cfce7c8da08c46285d21942a2ab7ce,1647,4,2021-09-29,2021-10-11,0
0xded5cef8f83b609749ed82ac43549f8128f87d5b,1647,1,2021-11-16,2021-11-16,0
0xe4bf443c2f03237520f1d83a67e9a857dff0ae78,1647,2,2021-06-07,2021-06-07,0
0x7cbb2864da19a852f142b333443f35438e95ad86,1646,3,2021-11-20,2022-01-01,0
0xa4320928eda5b2717c206d48f3061b7e6f699999,1646,1,2021-10-12,2021-10-12,0
0xba567d6ce93c021e46baa959ffc241fe35a10297,1646,2,2021-12-31,2022-01-02,0
0x2dbc54d6993a1db9be6431292036641ec73e8c70,1645,3,2021-05-28,2021-08-15,0
0x7e4daeb343ced2a01c8340dd0f8f6b410bdca21f,1645,2,2021-11-13,2021-11-19,0
0xb4b1a6140948d535883dabe44655131acab0a0a2,1645,3,2021-12-07,2021-12-13,0
0xf0d3d14f241f7eea37d25ec44fb69cada7ab4079,1645,3,2021-09-11,2021-09-11,0
0x1c005e08b4fb4e1fcab745a649200367d8b76179,1644,1,2021-08-13,2021-08-13,0
0x25bd2b0a4860c32ccde73914c264ffd948115399,1644,5,2021-04-03,2021-10-20,0
0x3e40fdc4c9d2a7abf994baf7fa94fddca5787de6,1644,2,2021-12-11,2021-12-11,0
0x432928b0ef030d071f5df6f00978a5ebce0680a6,1644,2,2021-12-05,2021-12-05,0
0x9cd6f832f8c50a9df47c432ac095f96f011179ba,1644,1,2022-01-08,2022-01-08,0
0xc5c096a642bab3a435485f4e1864df179670d4ca,1644,16,2021-11-14,2021-12-11,0
0x0ee7883f75cecb726ef91a6075d5ce43de9bd380,1643,2,2021-12-05,2021-12-11,0
0x11f76b3039e26a4a215102a931802ecc2d287ae0,1643,2,2022-01-05,2022-01-06,0
0x4886426a04ec6f0e22278a298b5b25cd4df03676,1643,1,2021-10-25,2021-10-25,0
0xb1d80984d55ee8de8454c6d50f8e6fef8529017f,1643,1,2021-08-25,2021-08-25,0
0xc2a4b640dd4e591559fcdeb8566a05c23237d9e6,1643,2,2021-08-16,2021-10-23,0
0xf7c13ad0a87a9329d7db754dae372d21309c79e8,1643,1,2021-09-11,2021-09-11,0
0x2fde444cdd9b72794d489189f179d21dce29e54f,1642,2,2021-12-15,2021-12-15,0
0x6908be3103b61ae844e7fe453e28300b31638a82,1642,1,2021-06-18,2021-06-18,0
0xa3d959019748ae706e28476c775a4f5966bc450d,1642,2,2021-09-28,2021-09-28,0
0xb960665d4e601063df28c9067c0d925069cf9142,1642,3,2021-12-19,2022-01-08,0
0xbf127791c75c6cb79380a5db481ee17f1b6aad40,1642,1,2021-12-26,2021-12-26,0
0x04ff2f1ce02ac499c834b7df6f8d56c57b6c650a,1641,6,2021-12-21,2022-01-08,0
0x1a93c30c2e3d4caa04e8fa39c3ab979517b396f2,1641,1,2021-10-27,2021-10-27,0
0x3ff1b862cf31f391d59ca29199b46cad85c2831e,1641,3,2021-12-31,2022-01-01,0
0x99060737c0655b7d1e708267bc5add8c03866f72,1641,5,2021-04-29,2021-12-09,0
0xc76a9f46e496c8c3fbb0cfed168c6596c93fb1e1,1641,1,2021-11-27,2021-11-27,0
0x3a515c14a57ba51e9dcf2b810b98c9b683fb2c80,1640,2,2021-09-22,2021-09-22,0
0x5309ccead59405eabece0bddfd93e4a981522da7,1640,3,2021-10-10,2021-10-14,0
0xd38490c65a65f9f57441d120898344054da594af,1640,2,2021-12-31,2021-12-31,0
0x01974549c9b9a30d47c548a16b120b1caa7b586c,1639,2,2021-06-06,2021-09-10,0
0x1a9e45879cab1bfcedc1c1ac61fcab22cb9c32f9,1639,1,2021-11-22,2021-11-22,0
0x9e34875684ce87e3576824c22c56e69757752049,1639,1,2022-01-01,2022-01-01,0
0xb50f0734ec3e6025d8fd7cfdeff7497f1bd9b96a,1639,3,2021-11-02,2022-01-06,0
0x2e06bb4ddbf3f14516e6fb65e94cb84944aae8da,1638,2,2021-05-29,2021-07-28,0
0x692d89622c3e6f36dd898fc32c6568ea0ed00cee,1638,3,2021-12-26,2021-12-26,0
0x7482eef1cfa116e69f7cc8fb9fa7f0d6256cd8bf,1638,6,2021-12-08,2021-12-08,0
0xd17f762c115aa9e9ba046e9b1583ff1e5beb86c6,1638,1,2021-12-30,2021-12-30,0
0x0b8ec77a0c92a3724cd5d2364ed2a2df6b92aaee,1637,1,2021-11-15,2021-11-15,0
0x13fcb7b29f135d3740ca8c6e3f775df6994a3d8e,1637,2,2021-11-24,2021-12-02,0
0x146290fe7ff998b27e79a5aa1c3040fec6b8d4d3,1637,3,2021-10-17,2021-11-18,0
0x1f39c286b0e498d68bee113e928469ce90ff4c2a,1637,1,2021-10-30,2021-10-30,0
0x3a42e5daa3f645d9cda40762606556c21f96b856,1637,2,2021-12-29,2021-12-29,0
0x4e8386907ae735800c9148ab6bed5992979a0b08,1637,2,2022-01-02,2022-01-02,0
0xc277908ef36b097c2da6819790abe6f2b5859666,1637,2,2021-10-21,2021-10-23,0
0x1e925376e144da5e7a3d4cc455a8c24c0dc21862,1636,1,2021-10-01,2021-10-01,0
0x34477ab85120779e938d63a5969bdceb0c08bb0d,1636,3,2021-04-29,2021-04-29,0
0x40ef6c2b50e1353bba5e9065e9ffc7b178f1d8b3,1636,1,2021-09-08,2021-09-08,0
0x7195ca4e5518e2bd9f8dd9500b31775217133e7f,1636,1,2021-12-06,2021-12-06,0
0xdc25324b8186de47a976191a54ea0366428af632,1636,2,2021-12-10,2021-12-10,0
0x5bdc20c8d3b00268c1cb0d1ae404956b6feef19a,1635,1,2021-10-10,2021-10-10,0
0x8430bfecc29bf6a28a8fe431bb6edb3c19c91d34,1635,1,2021-05-13,2021-05-13,0
0xaf919dcba4889fe115541157481af08e6cd4ff79,1635,2,2021-10-09,2021-11-15,0
0x324573a3d659eb0069262da78deef0c69ee63a1c,1634,4,2021-08-14,2021-08-19,0
0x9688a94ef543492438d0263034318d73ebf2481c,1634,1,2021-12-27,2021-12-27,0
0xb0fecff8ab2b45778cc022f7f0f98d0a2b0133a0,1634,4,2021-12-08,2022-01-01,0
0xb1c21be75d31b3e181bc7084a46c841a2f2f8e51,1634,1,2021-12-06,2021-12-06,0
0xc1caa3aed7e2f46e2395329dc34a98161fcdbe0d,1634,1,2021-11-22,2021-11-22,0
0x3155066b5c0c80e9efef37fd9d44bb7d201dd71a,1633,1,2021-05-09,2021-05-09,0
0x3d1c953c872f3672c0552f16dfdbed74b9a6b952,1633,2,2021-12-24,2021-12-29,0
0x423a409cdeab7dc4f4b9fac70860a8948a3594b8,1633,1,2021-12-06,2021-12-06,0
0x4551fdbd1b4684f909c97a8da30f8a9deb797359,1633,2,2021-11-14,2021-11-14,0
0x7b7672158539fa0ba8934144c43f968b4ecf727c,1633,2,2021-12-14,2021-12-15,0
0xc00fc2775cce5b61ffd6ec1eec0de0119f25dc87,1633,2,2021-12-01,2021-12-18,0
0xfa60e4377bd9d1e87f3fc9ac4ba7615f10b637a7,1633,2,2021-09-19,2021-09-19,0
0x12623e82cfc3d54365af2d4cca915e49e03d1b56,1632,2,2021-11-20,2021-11-20,0
0x3948a4c0ec0a3c837bf55a18fca69a6873ed870e,1632,3,2021-12-11,2021-12-11,0
0xb80d426a0b81d26203ccc96924086df60932d8e0,1632,1,2021-10-07,2021-10-07,0
0x9272be06798e37c187a1b466de2650480649ce1a,1631,2,2021-08-17,2022-01-08,0
0xa23842c61ca1e15bb148ab13840768b87f04e642,1631,1,2021-08-12,2021-08-12,0
0x30aa55067da57f6ba117921eb2736f292f3e25e3,1630,1,2021-12-06,2021-12-06,0
0x5011ebaf3a3eb652e4dc43ca588ce0b3c3689178,1630,1,2021-11-27,2021-11-27,0
0x913ad9270b636ba3ed592eaa3750373820c5afe2,1630,1,2021-12-06,2021-12-06,0
0xceafa80cf923932e47f4ce4027faa49307a998ae,1630,1,2022-01-06,2022-01-06,0
0xa51338eb7b3856a1d28bd07389c40886421ee7ec,1629,1,2021-11-04,2021-11-04,0
0xc86b68363d1537f9b5936338bde83d4343710bfe,1629,5,2021-08-12,2021-08-12,0
0x05d28875704918d6bef9f037494999b67283721f,1628,1,2021-11-18,2021-11-18,0
0x2352af873619fe65967568884e460574a0d8dc67,1628,3,2021-05-02,2021-05-06,0
0xf5a434843d938f14823e93b540f23a55bb1dc712,1628,2,2021-12-08,2021-12-08,0
0x13dda63c28bb95fe9822fea43ad5feaa966636a9,1627,7,2021-12-10,2021-12-26,0
0x6ad3e8ae228f32d301891c8b2151851c56617a09,1627,3,2021-12-22,2021-12-29,0
0x869ac25941816a238d2823c240ce54f3b18f63a6,1627,1,2021-08-21,2021-08-21,0
0xb5026494ea932cbd161c46392ffd7a2855ca05af,1627,1,2021-12-13,2021-12-13,0
0x6763cb90223a858cdb321255550870427863e9ab,1626,1,2021-11-24,2021-11-24,0
0x74671c068d1d91b81948ab58f994db684d9c29c2,1626,1,2021-08-21,2021-08-21,0
0x864a2b0f12b90a8dfd38f5e93ac6dc169dc0df5c,1626,2,2021-04-29,2021-10-23,0
0x88e77b10af24dfaa1f97db098d9afa47e64d55a4,1626,1,2021-12-06,2021-12-06,0
0xa6a4a8184a7abd020bca733591cdcbbda8be27ed,1626,3,2022-01-01,2022-01-03,0
0xe6389dcd306389a67ac813c7c54ae3bf9c8040c4,1626,4,2021-10-09,2021-10-10,0
0x4fbc3714c370bb5f0dad8abd7b3a0bd4c17e3fba,1625,2,2021-10-30,2021-11-02,0
0x57c382aa76cc7941a88102053d40b381b8f92632,1625,3,2021-05-08,2021-05-22,0
0x6cacd0aeade45ead6badae6bd7830cc65889fca9,1625,1,2021-08-30,2021-08-30,0
0x7a9d3e6bc02911f4478960eb17b7f4abd7b44c9f,1625,1,2021-05-18,2021-05-18,0
0x9cbb7b603b2accf841da833f5257db8b11632653,1625,1,2021-09-06,2021-09-06,0
0xb7ecc5c29b304336e3da2817ae102824d1ea147b,1625,1,2021-08-21,2021-08-21,0
0xb824f876e1cdaf9269fb5cf4993b96e0e90e63cc,1625,1,2021-08-21,2021-08-21,0
0xd5ee556293616736e856405f10594a225bb573a3,1625,2,2021-11-05,2021-12-05,0
0x074383b6f6d71d258039f20d5b789414a7535a75,1624,1,2021-05-31,2021-05-31,0
0x3131d3bea1f112b1bfe04df77869c0702301cc55,1624,1,2021-08-21,2021-08-21,0
0x33892d2e970b63aaf6f8ae14f057317b81b75d80,1624,1,2021-11-07,2021-11-07,0
0xcfe22cbe837213eb13f802cda002a6ebe9488b0e,1624,2,2021-12-17,2021-12-22,0
0xdf6df43709c264ef5a7a1bc4d6c962472359a8e8,1624,1,2021-10-25,2021-10-25,0
0xe38ccd8617d14cfc5c43c453cb642e4fac565b92,1624,1,2021-05-12,2021-05-12,0
0x47e302faeb15c347050baaa5a9bb958d05108463,1623,2,2021-07-05,2021-08-16,0
0x799c3be865139454fd6a9863a81103236993fbbe,1623,5,2021-04-27,2021-12-20,0
0x838cb587e9021bc77be8941ce803581818c9a5a0,1623,1,2021-12-06,2021-12-06,0
0xcf70f3db7f7a4a7195b978186c21f4ffc89f630e,1623,2,2021-10-12,2021-10-14,0
0x7065f8ff9a4d949c30f1f513a5878ba41fbeb1a8,1622,3,2021-11-21,2021-12-08,0
0xb7e47aa43443e9f301cafb561dc6b6abe944193a,1622,2,2021-05-31,2021-05-31,0
0xe9f48a34c8f620bf6e5a0a8a4b94df56a3b5f9fa,1622,1,2021-08-21,2021-08-21,0
0x088ab0a291c3e0b467e2a04fc879bfdde185d2c8,1621,1,2021-08-21,2021-08-21,0
0x20f2b98d011970072b566e11fec35462c12e0d15,1621,1,2021-12-06,2021-12-06,0
0x3846ad399d03fbca362bca524d7b29d02f0bf2af,1621,1,2021-12-06,2021-12-06,0
0x3af94a298bc5d991909cbea3ef9d47191ae94750,1621,1,2021-11-18,2021-11-18,0
0x4c51ddc4bdff9a61f7385dc587d7cc42ee34fd08,1621,5,2021-12-07,2021-12-23,0
0x4f4b64054af3d700fbb83c3a47e6414fef61dd37,1621,2,2021-12-05,2021-12-05,0
0x778645642464e33b0c6b6b08385f3d96cb359951,1621,1,2021-11-13,2021-11-13,0
0x2edf1b3374234d8bf7e95a01c95b47121b75e17f,1620,1,2021-08-22,2021-08-22,0
0x3c9b6a68b28829fd12184da82519f362cd61d6c0,1620,2,2021-09-30,2021-09-30,0
0x6afedfb1d3f4615a8ade0e73a985b48890040a9d,1620,2,2021-12-19,2021-12-20,0
0x6f53678864e355b4ae7bf3ff4a9ecb1e5107010a,1620,1,2021-11-10,2021-11-10,0
0x94ff7edb5306f30c011639319122e4b068557d33,1620,2,2021-12-08,2021-12-11,0
0xb6e34a8a93031a24c264be59d0bac00bcaef9051,1620,10,2021-04-28,2021-12-20,0
0x326b4112160f5a6c7a158a45525c28a4d923e9f9,1619,1,2021-08-21,2021-08-21,0
0x575987a04da936dd2cbe7a667c55844377b0f982,1619,1,2021-12-06,2021-12-06,0
0x6537fb2afda82682695e347c60a460242fe96468,1619,1,2021-10-20,2021-10-20,0
0x97991e3c210af2407c57b67f6afc208abdb72da4,1619,2,2021-05-04,2021-05-04,0
0xfc80f1b1a61ea1a78bd323a753000ac2535b1c61,1619,2,2021-05-04,2021-05-04,0
0x1b5b92ab3fcf947ac970fd6824fbab8273d0f663,1618,3,2021-12-13,2021-12-13,0
0x505f280525a8ba5c7eb46297503dd64c9a778df4,1618,6,2021-06-05,2021-09-24,0
0x5898bcda81de45cb1dd0e55070e43268bbc46066,1618,1,2021-08-09,2021-08-09,0
0x5b53264d0123e113ab8ad5b1d1a11b890908c980,1618,1,2021-11-23,2021-11-23,0
0x7362c41f92aa7df9e6f963925dff0f1417e80b94,1618,2,2021-10-11,2022-01-01,0
0x782bfab7fcd773080cf93bcca27268f95e064277,1618,2,2021-11-07,2021-12-09,0
0xe60f89efe6a22f8953879161aa0423b103552762,1618,6,2021-04-29,2021-04-29,0
0x85b6f137c8622d919f60e30744c41f546cc49a64,1617,1,2021-08-21,2021-08-21,0
0xaee1d421e00d53097a416c83261bce295cd4505e,1617,1,2021-08-21,2021-08-21,0
0xc0cd92f33ef588bb3d8de389d4e8772faa3eecb2,1617,1,2021-08-21,2021-08-21,0
0x0964e5273a4d7c2a4996ebdaa3dda7c3b4c337c6,1616,1,2021-12-04,2021-12-04,0
0x34d0e1ddaa5232954168514bed3881b78b966668,1616,1,2021-12-17,2021-12-17,0
0x5656cb4721c21e1f5dcbe03db9026ac0203d6e4f,1616,1,2021-08-12,2021-08-12,0
0x8fc7a03cef0abf03c415ddc2c266fc3fa73003c0,1616,2,2021-12-05,2021-12-05,0
0x1253cdcd9e954a42a4c8102a82ed46aef3762e21,1615,2,2021-12-05,2021-12-11,0
0x94d3f3cdd32db0efcb8aed33650f83685a334048,1615,1,2021-08-21,2021-08-21,0
0xb7ec1f83349134cdc7370fe14636ccf4ec135bee,1615,1,2021-09-22,2021-09-22,0
0xfdcf7e51436b6b5d9ab26f638f210d29628ace26,1615,2,2021-11-25,2021-12-13,0
0x1ed9d8c2e66dc26e535f200aa2a5566161d4a124,1614,1,2021-08-21,2021-08-21,0
0xbd41e416ace473cdbd8999dae19e45073bf5051b,1614,1,2021-10-27,2021-10-27,0
0xda2382732b5d60340b755a9083d8f7fce91932d3,1614,1,2021-11-09,2021-11-09,0
0x1deb698d2ab61073ce9dd283319d7221d0281cf5,1613,1,2021-12-06,2021-12-06,0
0x33bfc29c38210bc50025cc09a915183b0d1cf296,1613,4,2021-12-18,2021-12-26,0
0x3b2f9d9929d64126d71a5637c7f3c3540040a2a2,1613,4,2021-10-01,2021-10-01,0
0xa28b096c96dfccc5362b6e444aabca9c9a5a64aa,1613,1,2021-08-21,2021-08-21,0
0xa734ce642e2a20fac708b0d951bf61464aa72251,1613,1,2021-10-11,2021-10-11,0
0xa7e26fb3c8aa677684e2e7fb08c589bcef7260cf,1613,1,2021-08-31,2021-08-31,0
0xd777dd9d8b08dfd47c4a13afb3f8e59be46f4e09,1613,1,2021-06-06,2021-06-06,0
0xdd7724eff52c6ec5f2f7649eadd5025d890b3690,1613,6,2021-05-02,2021-12-09,0
0x0a2c97b383c396a4029977dafec9671274600164,1612,1,2021-06-06,2021-06-06,0
0xdd30106488aeb733db64c78ea067bd8bcb937917,1612,2,2021-11-22,2021-11-23,0
0xa459daa0ca31c7b8b67b12770257bba3df8b6bca,1611,8,2021-12-05,2021-12-05,0
0x017cdaa08e3d503196634019c6e774b85225ba00,1610,5,2022-01-03,2022-01-03,0
0x01fa7c39c94b8b0f1a40a0464ce7024f73ade56b,1610,4,2021-12-12,2021-12-12,0
0x04aa46dd098048afc1e074a6ec7a92f125c0b0c4,1610,1,2021-10-08,2021-10-08,0
0x49c97bbe8b5f7717e3ac6514a555f82cf7bffc56,1610,1,2021-08-30,2021-08-30,0
0x55e86864dde83bdd7ef9f0d1f1765ebbec3a7934,1610,1,2021-09-13,2021-09-13,0
0x9ec69b99c412f8adc1e1ff9e8d6e67c3b4af8145,1610,3,2021-11-17,2021-11-18,0
0x41c4e7b2006d9bd57d521bb58684038fc164d56b,1609,1,2021-10-09,2021-10-09,0
0x432dcbda06e8b296ca29705572d7cb6315ed8bed,1609,1,2021-11-16,2021-11-16,0
0x5ece0355da141d804ca3c4caa28e1bdc01ef8f80,1609,3,2021-04-28,2021-04-30,0
0x63b0b19fc656613ded05cb2a868fc6bb1477efd5,1609,1,2021-08-21,2021-08-21,0
0x9ef2072337c03758bc2d5dd71322a82e18a70796,1609,4,2021-05-02,2021-05-02,0
0xe073182d644ebb5290cfa6915ba94312fc73a679,1609,1,2022-01-01,2022-01-01,0
0x2424d0b77bf78c0a7aced3b3c438084ac952d3cd,1608,1,2021-12-16,2021-12-16,0
0x4dfd27354901e08323b7b6b955115e06805d82f9,1608,1,2021-12-27,2021-12-27,0
0x5d3b505b6ca37eb73a743995e3da234359ab9699,1608,2,2021-11-14,2021-11-14,0
0x7c8febbfab7a185ebab506fe9b467a0921fec4c1,1608,1,2021-08-21,2021-08-21,0
0xb014bd30cac84ee0da4565f875affee41c801d88,1608,5,2021-12-05,2021-12-12,0
0xeab7e8b237cd730054503b63a06624598025656d,1608,1,2021-06-06,2021-06-06,0
0x23b11ff67c2193b97cb37771d15a537b977d2278,1607,1,2021-12-31,2021-12-31,0
0x9129832abb978b35fa9e0933820c2d7aa5763807,1607,1,2022-01-06,2022-01-06,0
0x9cc2534799dc2106a00469039c8644ca610a2a09,1607,4,2021-12-08,2021-12-08,0
0xe43310945c839c048bf919c5dd058b4d9229228d,1607,4,2021-05-06,2021-05-06,0
0x41821f7ed5d34b812ce84279e5c632767bab9e6b,1606,4,2021-07-20,2021-09-24,0
0x8086a15cd4800dbc70d76defa658443a00105da3,1606,1,2021-11-30,2021-11-30,0
0xba7201e29467901ea96d9278ca89945c9cef0934,1606,3,2021-10-30,2021-10-31,0
0xc6498c330167f0e3bccc0f80e5933dead87e8688,1606,1,2021-06-01,2021-06-01,0
0xccae3ee27f20447021f547b8312f7fbd16a87c42,1606,1,2021-10-26,2021-10-26,0
0x11846e2ffe53b69d056a180642df03059c31b9b6,1605,4,2021-09-14,2021-09-14,0
0x5102935dc317288d546b6b3d69c081f5788de8c6,1605,2,2021-06-05,2021-06-05,0
0x7fdd7c80d898132efd47217a106c556482d6395e,1605,1,2021-12-06,2021-12-06,0
0x8034aaff3980487a49ca69341d444fcc000088af,1605,7,2021-10-06,2021-12-19,0
0xaadd9277ee25f087a974c9a8985a6b52a912b577,1605,2,2021-08-05,2021-08-10,0
0xc5c9821a3166b745500dfefbcf75eebe94f3bc31,1605,3,2021-10-20,2021-10-20,0
0xc98829f053614b5b7574bcb1daaa527fc0ce8871,1605,1,2022-01-09,2022-01-09,0
0x01228d70a0980d85a103d9a753707104757f69bc,1604,5,2021-06-09,2021-12-03,0
0x35af660fcd1f51ebd4c9bf86d418487815373fa1,1604,1,2021-12-26,2021-12-26,0
0x94f99a00c763975c84cc6e3544417330c5e81252,1604,3,2021-04-28,2021-08-14,0
0xe524d0bb383816989a37365ebf3aa84141c54127,1604,1,2021-06-06,2021-06-06,0
0xf1895a9fce4eb691ee577b6e9b4a537345ed06bf,1604,4,2021-09-14,2021-09-14,0
0xff79b674c10d08c5858a139dc321b3a483a82573,1604,1,2021-12-06,2021-12-06,0
0x04a2b83aeb78ba0240a86b2cb4cd21dd9618be52,1603,2,2021-10-25,2021-10-25,0
0x1bcc7cd68009334fd890304a4b8471178e8ef116,1603,1,2021-12-13,2021-12-13,0
0xc3d84c1c4bd8eb1d28c68b3f80528041f49b26ef,1603,2,2021-06-07,2021-06-07,0
0xbd81840c7fe0467ee19718de7245262df711e9c7,1602,2,2021-10-13,2021-12-06,0
0xbe5a211924e8981ba10e979babb0c30407b230e4,1602,1,2022-01-05,2022-01-05,0
0xd1368c055dc6b646971769400cc42b1e2abbec9b,1602,1,2021-06-06,2021-06-06,0
0xf035839daaf652f03156b297a27eda25a35e6316,1602,4,2021-05-27,2021-06-07,0
0x0b388c3dd7dab0e03665f06df70c46e3cfbdbd53,1601,2,2021-11-08,2022-01-01,0
0x29af8c15be076b9f2487bdb324d88c7261d89862,1601,2,2021-05-14,2021-05-14,0
0x391fed3582e2cbb40a3c6eb45a8cd34e3b01c360,1601,3,2021-10-06,2022-01-03,0
0x6ced2f0796f864ed02bf17600a211961b85b4f43,1601,1,2021-12-18,2021-12-18,0
0xf00bdc63757d8dcd4b9c1e21b7921dae41dc2ade,1601,1,2021-11-30,2021-11-30,0
0x48a7c0d9c36383f18a5657e79324c749031da9a2,1599,1,2021-08-25,2021-08-25,0
0x5550d9f1d786f5e0f32470d8f333181930e4b55c,1599,4,2021-11-13,2021-12-26,0
0xb4a55084207802911506dd8a21370382e872c72e,1599,1,2021-08-17,2021-08-17,0
0x26ed505fce70d11cbc98c6ad4db6946dc72fae75,1598,1,2021-12-05,2021-12-05,0
0x40da9490cf493685a42356ebcb7aa7bb40deea18,1598,2,2021-10-08,2021-10-08,0
0x510e7150a362bf5cc185ede4ad543566fe4a66d7,1598,1,2021-11-27,2021-11-27,0
0xee0eeb8ba41725fb14110b188e8a443729fc2a44,1598,4,2021-12-09,2021-12-30,0
0x14b8e5b39070558c5aed55b5bd48be6e8bd888d6,1597,1,2021-11-16,2021-11-16,0
0x67c980c26045ce1f2bf1bee04d9463569e1ef8bf,1597,1,2021-10-23,2021-10-23,0
0x0bae9e688d2662e8aa9453e8a7bbaeaa87a1385d,1596,1,2021-11-08,2021-11-08,0
0x2c12c8bc56e67b0b5218e384fa0ba3bc0a655096,1596,1,2021-11-05,2021-11-05,0
0xb6f3bfb849efc06b6cef83906b12ca1f2f64b696,1596,1,2021-12-25,2021-12-25,0
0x2ccbf7c691c1725e1b6d8dc6a4304f3227b31f75,1595,3,2021-12-10,2021-12-13,0
0xd2d749354338c06b1d163f2e4235a9f6160e5aca,1595,1,2021-08-17,2021-08-17,0
0xee3372cd30cb1207b1adac09962025ceb4855521,1595,1,2021-11-11,2021-11-11,0
0xb64bbc4c362f610cfa0249eecc2d6ac720666666,1594,6,2021-04-29,2021-04-29,0
0x07f28aaf5ffe46e32994237ef115c0321570fab4,1593,1,2021-12-17,2021-12-17,0
0x13d3b6e24821f7460b58f73457d944565e0a06ac,1593,1,2021-11-01,2021-11-01,0
0x4f2d86a3f56fcf832f0e50c2dd74f294dc5ae31a,1593,1,2021-11-13,2021-11-13,0
0x596248e101ae4add17edf1217e9e2c5422528b0b,1593,2,2021-11-13,2021-11-16,0
0x08987d499be8dde2ca777e8ca3af18f12bf89ca3,1592,2,2022-01-07,2022-01-08,0
0x8093bb56c977245086495c08dab3b572be5bb5b6,1592,4,2021-10-08,2021-10-08,0
0x84e13ba3e77e5fe0b9209ed335ae9054efe5a8c1,1592,1,2021-12-31,2021-12-31,0
0x9c8310538b2539f7c168f20079fe2b62f1cfbd05,1592,2,2021-05-04,2021-05-04,0
0xbc34ef323cfa23e8237daa46b4ef43e93bb4b8c9,1592,1,2021-12-24,2021-12-24,0
0xc5d71fe1ff51d0a128f84e8f285bb28a8b10257f,1592,2,2021-11-20,2021-11-20,0
0xca7e077ab56ba580f7dbe6e50cb2468827bcc40e,1592,3,2021-07-26,2021-09-03,0
0xce20387ef4f4f3dabfbf7ec0deade4e97cd282b4,1592,1,2021-11-17,2021-11-17,0
0xe1b7a85b4fc837a4b9db9841420ef1231c95aa7e,1592,1,2021-11-26,2021-11-26,0
0x05941c397545b80cc196fe139b989ab1be63197c,1591,1,2021-12-31,2021-12-31,0
0x8dc9beb72446eabeebee3100fb643f62c48818ec,1591,1,2021-12-31,2021-12-31,0
0xa6561c883fb0d47f783d67e2d1143fc8e96cdd0e,1591,2,2021-12-11,2022-01-05,0
0x40b70a151590f1b7560b7d8afddd05fd63d00dbd,1590,2,2021-05-11,2021-08-01,0
0x4c137b8feb962505e24a9e64da117b0ae6ad715d,1590,1,2021-12-24,2021-12-24,0
0x9ff72729bb3222517495edfbb84ecfc1de0212dd,1590,1,2021-09-17,2021-09-17,0
0xc1b4d4d7d099c8515d5afd10a7f01a03a26749ae,1590,2,2021-11-24,2021-11-24,0
0xc4f88c35bd1485c846847c093b5a77a126cf1b05,1590,1,2021-12-25,2021-12-25,0
0xee0285cc285ea258ab6e6d4dafbee69e7b1e90be,1590,2,2021-12-11,2021-12-13,0
0x4ee58a3585a42a8c947a1de7184d7bf05d273d6b,1589,1,2021-06-22,2021-06-22,0
0x69a13df71396255c1e8205f60c33c028f9b3760f,1589,3,2021-07-22,2021-08-02,0
0x839375339b030c4a8a2f8bcedd85c308d898307a,1588,1,2022-01-06,2022-01-06,0
0xc628bc2ae659f3ae1d3be05538c35921199dc228,1588,2,2021-12-06,2021-12-12,0
0x40a0086369bc0c4a8d8aaed28b327fb8a4f6cb45,1587,2,2021-06-17,2021-06-29,0
0x4317f8666dac098ea33959001a7cab0b0b6c0365,1587,1,2021-11-18,2021-11-18,0
