account,eligible_volume,num_trades,first_trade,last_trade,allocation_tier
0x1bfe2b4e82f1cece61ddfafe8d6901d83ce94b79,40,1,2021-08-13,2021-08-13,-1
0x1c51b944725d61f59fe3362e965b1f2e266f21c1,40,2,2021-09-10,2021-09-10,-1
0x1c9864816ac4cab3797f3c81e4888470d4336def,40,2,2021-12-10,2021-12-10,-1
0x1cd4992a4c84a54a7786e82d394c466384cf7b7d,40,10,2022-01-04,2022-01-04,-1
0x1d1f87dec37e76acfecfc26f7d6c0abc4858b669,40,1,2021-11-27,2021-11-27,-1
0x1d5ff9e6a68fec7379d20d296c5a6f9dc3605bcf,40,2,2021-12-25,2021-12-25,-1
0x1dd65c68819e3c74fb3759bcb1b74b1126e9b7d6,40,2,2021-08-19,2021-08-19,-1
0x1e0219100bc3c656a5fc854113d9259174e77400,40,5,2021-08-24,2021-12-17,-1
0x1f98c8dc56618f7f23239c22964795b0e4bbc3cb,40,2,2021-09-10,2021-09-10,-1
0x2115fd10db693c7d6bd5fff2185bc65933999e03,40,5,2021-12-21,2022-01-08,-1
0x215fd10a78a857681aecb694a1fce62a3a48c5b0,40,4,2021-09-29,2021-09-29,-1
0x21df6c9cd9373ad0fedab9dbef704d59c0bea359,40,2,2021-11-20,2021-11-23,-1
0x2390d517c03ddf48bd3a737de56c5533ebe4034b,40,2,2021-12-20,2021-12-30,-1
0x241fba6bd444bfa59fceecf61a6c041b39b43b5f,40,4,2021-09-13,2021-09-13,-1
0x2aed8ac1c565fd221e7301e6bb8988002873e1b7,40,7,2021-12-01,2021-12-01,-1
0x2b3c45db2685740dee9c4fec6f60e361b8ede549,40,2,2021-09-10,2021-09-10,-1
0x2c5d5f1256d0db9d019d8b55263b76046ca22cf7,40,2,2021-09-10,2021-09-10,-1
0x2d5a3f5d08dc6425d6ec54baa2b6c29f02883134,40,3,2021-12-30,2021-12-30,-1
0x2db8485fd908f532bbf049a6974c96edd94db4b9,40,10,2021-12-29,2021-12-29,-1
0x2e0accc7648b6649b0169682157df0dcc147f3db,40,4,2021-09-13,2021-09-13,-1
0x2e0dfd175157fb45713b92d13b1966d625c42f14,40,1,2021-08-13,2021-08-13,-1
0x2e4409862c82f8ec35ce9d6dadd7db17f1b3cd4a,40,6,2022-01-01,2022-01-07,-1
0x2f14f19e4ef73cb3548d0ba5ec0b146c636020df,40,10,2021-12-28,2021-12-28,-1
0x2f6271cafaae3d816f1ba7980bae64949b62e399,40,4,2021-09-13,2021-09-13,-1
0x328448895d8fe5b999f7db61cf30aedcfeff3c72,40,6,2021-08-12,2021-12-08,-1
0x32a2adc7695aa0d1e68d37d4c83cf2c6e20651b3,40,3,2021-12-28,2021-12-28,-1
0x368827cd6ad6d4b79c9ba30df9702fb427089938,40,9,2021-08-18,2022-01-01,-1
0x369ab0b5a4910181470620cbd7c7525bf67b3a8b,40,10,2021-12-25,2021-12-25,-1
0x37e2042df545f11e960c501dd00874aec7475de2,40,10,2021-12-29,2021-12-29,-1
0x38153bad797c27dd07cb04b89326bbfde3f7f0c5,40,1,2022-01-03,2022-01-03,-1
0x3bbdc36d06a2fb03d58904ba17f52728ee29e177,40,10,2021-12-27,2021-12-27,-1
0x3dfe3c98f1ff8b4568ee23f6bf630bd4b4332419,40,10,2022-01-04,2022-01-04,-1
0x3f3e7438b2ab184842403a8641a5170327293f91,40,4,2021-09-03,2021-09-03,-1
0x3f85cc866b4d4c17860546dee47640d492e3c8ff,40,1,2022-01-08,2022-01-08,-1
0x3fcad3b21661c08dc411c88bdf7a47d485b46adc,40,9,2021-12-13,2021-12-13,-1
0x404bc8c36188cb2a0e20eb49e4f2c7f12dd15ce1,40,2,2021-11-29,2021-11-29,-1
0x4090089ed5c2211fd4b598675964b7d499e4c87d,40,2,2021-08-13,2021-08-13,-1
0x40de9d1bb64abe270b00686a5f3c6e43c5e349e5,40,8,2021-12-08,2022-01-06,-1
0x423659bbdc52af41e70d613d6c84d271147d8c5b,40,2,2021-12-03,2021-12-13,-1
0x424ed93eb428f5b528d1997cf7f30430c076eaf2,40,1,2022-01-06,2022-01-06,-1
0x42638b5aadb413f70611fb4cca2a08083ab9192e,40,2,2022-01-04,2022-01-04,-1
0x42941efb72d10640e004720e49811140f672adcd,40,2,2021-09-10,2021-09-10,-1
0x438a9cd1a9cd4c98d5a80a67747acde78a6a5b9e,40,1,2021-08-12,2021-08-12,-1
0x44bfd32d8c999ad2683b6ae9725c9bdc4fc237b2,40,1,2021-11-27,2021-11-27,-1
0x45916c75d34c061fd8839318af01c6523f31944a,40,2,2022-01-01,2022-01-01,-1
0x463cf65d0ecad9fc487b3ea9f50652a8696c4be1,40,10,2021-12-26,2021-12-26,-1
0x46b396d3d27466b3b3d6bca45b7f7358ae84f86a,40,3,2021-12-19,2021-12-19,-1
0x470a528655b49a39384c7943558a4028c74c999d,40,2,2021-09-09,2021-09-09,-1
0x4754ad9447704d3d26bc5214567828f9c103e7de,40,2,2021-09-10,2021-09-10,-1
0x48f78f0b305a1ac77ab6b7e8d0c86c73ff698b22,40,10,2022-01-04,2022-01-04,-1
0x490461d50105ee1d3f170edc5f164a754c9745a0,40,3,2022-01-02,2022-01-02,-1
0x4b674f0e2faad464291fbecffe1923215761dc89,40,2,2022-01-06,2022-01-06,-1
0x4bee37ecaa996a6833471d64e0e03c6af98bef76,40,3,2021-12-25,2021-12-25,-1
0x4c4c69340e510fb9452bb08144fd0d4d13bc2e8e,40,10,2021-12-27,2021-12-27,-1
0x4e519c97548fb18827f9f3cf7c1ddb4ee63bfde8,40,4,2021-09-13,2021-09-13,-1
0x4e6894fe7ce538926979b1b5807299718bad63d2,40,2,2021-12-10,2021-12-10,-1
0x4f7d0606aa8ba6106f7060ad98899491e7a9305d,40,10,2021-12-27,2021-12-27,-1
0x4fed2c61f6774f871250120ffe007cc231f39026,40,4,2022-01-03,2022-01-04,-1
0x5102b60d676f0925143b82f3a91b02c1d8892e1e,40,6,2022-01-01,2022-01-07,-1
0x51d04065b7ee51b0b5a3f17e37764dde06d02bea,40,2,2021-09-10,2021-09-10,-1
0x52002f971187faa976b3fa0554d8bb6f2eccf104,40,2,2021-09-09,2021-09-09,-1
0x54407913ca90ff30d473f244cc5a865db246d289,40,3,2021-11-23,2021-11-23,-1
0x54fcf22979681493ca1f7774ae8e2e5a0c9227bc,40,6,2022-01-01,2022-01-07,-1
0x561380fc35bd9e6e9b3f04fb83164728d0886399,40,2,2021-09-09,2021-09-09,-1
0x5683702c4db936166448229a79ac0f54cc3981d2,40,10,2022-01-04,2022-01-04,-1
0x57579ff4f395091982a65a37840fdbde20cf72d5,40,2,2022-01-08,2022-01-08,-1
0x5825b1250486834c96a03ac71c8e6b7dfeb72e4b,40,2,2021-12-31,2021-12-31,-1
0x588d2a6c78b1d5a74673399c8a7c4781f743454f,40,1,2021-08-13,2021-08-13,-1
0x59a16e1183d511c8e98fb85b645230cd9ce547e5,40,28,2021-12-16,2022-01-08,-1
0x5c337ca906f0c45d1fd623d79c6a93e2d9bcaa7d,40,5,2021-09-11,2021-09-11,-1
0x5e15ccd3482e43ef2aec9f0852a4463e31c6fe61,40,2,2021-09-10,2021-09-10,-1
0x6092958e434fbfe80732fd7627d8fcc083425ce9,40,10,2022-01-04,2022-01-04,-1
0x62d3bcddc89b34b2c8c78e49bee9fabc8533661c,40,9,2021-12-26,2022-01-07,-1
0x6346387da1fbbb3b3c6dc333386b4ea70866aa76,40,3,2021-10-05,2021-10-11,-1
0x636e73a76d6b4639460b3b5034d89a7b5760416e,40,7,2021-09-09,2021-12-13,-1
0x640769d72266cdaf0472ed8f0a049d6c9b3cf227,40,2,2022-01-04,2022-01-04,-1
0x64f953bf5644112e042f56e98e312c6bed4f5fa3,40,1,2021-08-12,2021-08-12,-1
0x651c636fc2adbb79fb2c8fbb1cf3a6f76ff1fdd9,40,4,2021-12-25,2021-12-29,-1
0x6584006a33eab734937b050c25df1924fc86a897,40,10,2022-01-04,2022-01-04,-1
0x65e8f297f640eafec1e03c7c3c1c2069a2da5d25,40,22,2021-12-31,2022-01-07,-1
0x6a3c37fba95663eeda2686087a80dccc3a577403,40,1,2021-11-30,2021-11-30,-1
0x6b52882092915fa076ebd8295d3589b1be34f9b6,40,4,2022-01-03,2022-01-03,-1
0x6c724192d3481396f791537c955583d6ef428ece,40,1,2021-11-27,2021-11-27,-1
0x6c736ca60fddb030908d8fe472eeb34dba53abbb,40,2,2022-01-04,2022-01-04,-1
0x6d243fab4e51eba63b5b205f6124066141e4675a,40,10,2022-01-04,2022-01-04,-1
0x6d38771fea633b0aaa9cf28b1e7653f6a39dd168,40,6,2022-01-01,2022-01-07,-1
0x6e0fcd581c53f2e59970a1dc8adf7db289616b39,40,4,2021-09-13,2021-09-13,-1
0x6eab6a0aab9e9d5902fcc3552194e79dcf3eef0d,40,2,2022-01-04,2022-01-04,-1
0x6eeba00ee2a7d205564c1959f8afa9510a03d7ac,40,1,2021-11-13,2021-11-13,-1
0x6f7fe61a44e3eb25e0638f93e9e8cee7db5917db,40,2,2022-01-04,2022-01-04,-1
0x706d961ab69d54a0fcbaa13e77842279a5724139,40,1,2021-11-26,2021-11-26,-1
0x7071dd7a507409265c579f103bd8c7beb5de262d,40,2,2021-12-30,2022-01-01,-1
0x732992da3595eac8c96037dafb2f14d85103180f,40,3,2021-12-08,2021-12-08,-1
0x736158aa5784640c98e6eec9a0ac6137bd0a5f9c,40,2,2021-12-19,2021-12-19,-1
0x736db2b0c03ca1e1c2cae56bc018330391d589b8,40,1,2021-11-19,2021-11-19,-1
0x762a71d027bbecb2afc99af0e4bd066a4ed2b0d7,40,1,2021-12-31,2021-12-31,-1
0x76f86abd58269d2f4fc28c90633eaab5b0ec912d,40,1,2021-10-21,2021-10-21,-1
0x7702b443e23cda95f88e87365da537f975db7e25,40,2,2021-08-19,2021-08-19,-1
0x77227e8f7245121ddcd1d8162ae1ca51d5aa6080,40,2,2021-12-07,2021-12-16,-1
0x777eb9497909e9fde880abf34b7cbe89aa4815b9,40,2,2022-01-06,2022-01-06,-1
0x77aedc7ac23ead1d4eeb51f764e11ece1ec77fe2,40,10,2021-12-27,2021-12-27,-1
0x784f04b1105cc0c2495c2acc6ac504f2b5fa2876,40,19,2021-11-30,2022-01-07,-1
0x786f5a94cb439236faa14cc11e98379d38e52582,40,2,2021-09-10,2021-09-10,-1
0x7bbee66dc23d4a05fd2ce33a395f58ed18716c95,40,1,2021-09-24,2021-09-24,-1
0x7c482d493ce05e7365b49fbe84d8860b0efb8986,40,3,2021-11-25,2021-12-13,-1
0x7d0c256e840e630a7094df7aedc8fffc555cda18,40,1,2021-12-18,2021-12-18,-1
0x7d49e23a4ba2b46a6b73b91235322527ebe2d2d2,40,2,2022-01-04,2022-01-04,-1
0x816324506e4f69711ae77ea17c8668ad53ca6f96,40,2,2021-08-19,2021-08-19,-1
0x82053bad392b8036df0bff96edfcf0fd48b636a5,40,2,2021-12-20,2021-12-30,-1
0x8581e0c4004c605dfd004c7d6eeef9407aa6d92f,40,1,2021-12-21,2021-12-21,-1
0x867c1d5d3001c0b159aefc2cd717dbc6454a65e9,40,1,2021-08-12,2021-08-12,-1
0x8715ac665ce36a876a61af6aa2a388137abba3b8,40,2,2021-12-11,2021-12-11,-1
0x8872e43fda103f220358035e540dd66cdc6fd1b9,40,8,2021-12-27,2021-12-27,-1
0x898009e38d8715ccc0648e328bfcc64fd31b7475,40,2,2021-11-19,2021-11-19,-1
0x89b4783252104967b4491c7a5ce65d12bc0c5aa3,40,6,2021-11-19,2021-11-19,-1
0x89ce5d380c4255f20047467235d44e37207fbe20,40,4,2021-11-22,2021-11-22,-1
0x8aeb3c698b605099df08a646fdf8484a02eb6630,40,4,2021-12-14,2021-12-14,-1
0x8af08a788f3d7647eab4e7c55658da9e0df7faf0,40,2,2021-12-29,2021-12-30,-1
0x8b78e09f60f82ae04c8f7ffa625a72013ba0bca5,40,2,2021-10-08,2021-10-08,-1
0x8be15a22242d166fe87f2c41c32819a60761b1d7,40,2,2022-01-04,2022-01-04,-1
0x8be5eaabce751edd7f12c41786e80985bc83d3d6,40,10,2022-01-04,2022-01-04,-1
0x8e13649613b774ab67d1c1edfc22a2202270fd81,40,2,2021-12-04,2021-12-18,-1
0x908ccdd49d708da41868a9ad3d6e341dfdfa4719,40,10,2022-01-04,2022-01-04,-1
0x920d70c9a3cc20dd3b7ea0186b14579ca72469a3,40,2,2022-01-04,2022-01-04,-1
0x9318f5e0bd24a0568a548436b351dfaa816bf2e2,40,2,2022-01-05,2022-01-05,-1
0x93be82604ff9024acddad3dc324b3496b3e174a4,40,1,2021-11-27,2021-11-27,-1
0x94c590b3a4ef9efff89a3a3f9e1c27d266d2fde9,40,4,2021-08-17,2021-08-18,-1
0x952a162c109130b87d666a76d39737461da5d29e,40,2,2021-09-10,2021-09-10,-1
0x956b190a5e4971eeb7c20287b2ed662ff4641ea0,40,2,2022-01-03,2022-01-03,-1
0x9589f1c9994dab23a06835ad21b2480cec333a65,40,1,2021-11-27,2021-11-27,-1
0x97efa91edfa09225fb2bccad9073c10b550df3bd,40,1,2021-11-27,2021-11-27,-1
0x9a6a81ac49b7c698bbc1539e4db243fd0dcb6e6f,40,2,2021-12-20,2021-12-20,-1
0x9b6d982ee223a1ad39ec3dcce7776251ca7399c1,40,2,2022-01-04,2022-01-04,-1
0xa2d6d01ec3a89912b168f8c58c57356701977dbc,40,1,2022-01-05,2022-01-05,-1
0xa36049b174d49fbebb9d5d0306dde5c2980b1a54,40,1,2021-08-12,2021-08-12,-1
0xa3d89f4d960fb9c822e40709fc8ef6fe316c2357,40,10,2022-01-04,2022-01-04,-1
0xa589bd579623a574492155175d7aa58d6527d90e,40,6,2022-01-01,2022-01-07,-1
0xa5d31a3ed981ec2fc2b10987be0dd04dfc6b8c38,40,1,2022-01-06,2022-01-06,-1
0xa5e3da34d70492dfe11b9553edfdf3038dac62a2,40,4,2022-01-08,2022-01-08,-1
0xa6a9e2a1c1807a079f4ad8bc6d947a1a7ae76591,40,3,2021-12-21,2021-12-21,-1
0xa6f6a1b0c3606efaaa4358592c009acc13a813b3,40,2,2021-08-26,2021-08-26,-1
0xa71ed251501fb2cd1d6a087281a40529028f6f12,40,10,2022-01-04,2022-01-04,-1
0xa997278dd514eb1637a800182bd8534dd43519e6,40,10,2022-01-04,2022-01-04,-1
0xaa563b3087c654fa0dc435fe1e0394088c926a33,40,2,2021-09-13,2021-09-13,-1
0xaae68eb356b58a177c5516e22e13e5c38718e9c7,40,4,2021-09-06,2021-09-06,-1
0xab07c5ade4b3f746b78e49a184070e7ed272de6a,40,1,2021-11-29,2021-11-29,-1
0xab5e06096f58dd17f4761aebb1120368e6b77a80,40,1,2021-11-29,2021-11-29,-1
0xac3fc39bee2095b14bb8c349104609bc34f32a06,40,2,2022-01-04,2022-01-04,-1
0xac760d4eec68c0fc5aa95ef98babc3a80e43ccc7,40,10,2022-01-04,2022-01-04,-1
0xaf2431df940b67ca8e05a34c69a57cf3dfec24ee,40,4,2021-09-01,2021-09-01,-1
0xb0635fa72267a906f39a85387714a6004c3f0d48,40,2,2021-09-11,2021-09-11,-1
0xb088729fe64d4decf2ae6ad938b2450a7826f700,40,2,2021-12-17,2021-12-17,-1
0xb1cbc69e87f006ee597b2ea84948123005c58099,40,2,2021-12-22,2021-12-22,-1
0xb286a69751da07df31eb2f9962bec077f351b0b1,40,1,2021-10-05,2021-10-05,-1
0xb365f211836ad337555696196c0aa5b6b21c8e22,40,5,2021-12-08,2021-12-16,-1
0xb53acae04f6c4bd2da53b5feac76ee684cd3c90f,40,6,2022-01-01,2022-01-07,-1
0xb5ad742154a77f01c506788cb454612fa85e7c63,40,3,2021-10-21,2021-10-21,-1
0xb5b8cf08aff5557a14a95432f172b3915d5ea66a,40,3,2021-12-19,2021-12-19,-1
0xb67d5028534a93b7661f1d15823e8960ea06ba50,40,2,2021-11-30,2021-11-30,-1
0xb7be4294ccd7c90aac45a20aac7fb39620624e77,40,2,2021-09-09,2021-09-09,-1
0xb7d49adb031d6dbdf3e8e28f21c6dd3b6f231cd5,40,2,2021-12-19,2021-12-19,-1
0xb804d0a16870e2ff870935e336733bc7fbe65beb,40,1,2021-12-17,2021-12-17,-1
0xb8b8f4d526d74cbf65f3b3fd546c7afe216085c3,40,2,2022-01-04,2022-01-04,-1
0xb909f647ab76815d2d927b24f0a73e46d0cadbc3,40,1,2021-08-13,2021-08-13,-1
0xba212313427b36fbcb975732da25671cf4a59d50,40,2,2022-01-04,2022-01-04,-1
0xbab8bd3241c9a8888b330d8653db69e3144ec12a,40,1,2022-01-05,2022-01-05,-1
0xbaf2f9426521c8b4e955dc9e8f888095dd1322b5,40,2,2021-12-14,2021-12-14,-1
0xbbdaf32a7604d745af86a0ad36d9d1c0ed906701,40,4,2022-01-01,2022-01-01,-1
0xbe0d2940b5efdbddcc42ebce8d5d394859103cc4,40,2,2021-12-18,2021-12-18,-1
0xbfd983ad4f8a87c053db207662b6f67ad2e50d20,40,2,2021-08-13,2021-08-13,-1
0xc041e69f49c933e0fd7a3833899a1e52ec32b702,40,2,2022-01-04,2022-01-04,-1
0xc0bb435b0e42c4685247c5ec612e0989ea92b54a,40,1,2021-12-21,2021-12-21,-1
0xc1986daf93b20e9a70569283ea9042c0aa9b5632,40,2,2021-09-09,2021-09-09,-1
0xc253fe60d270fd8eddd9540a0e6761b7089cfe19,40,1,2021-12-31,2021-12-31,-1
0xc27428ffca78b392e27179abf75ac65fc8b17e0e,40,3,2021-12-19,2021-12-27,-1
0xc2a0e570de2f9bb5a8780ce18b326848c6fcbe6e,40,2,2021-12-18,2021-12-22,-1
0xc35bac48f1560252dd78b052203a870156f5600c,40,2,2022-01-04,2022-01-04,-1
0xc35cdadd31ccee48eed73110573bd5bd714bb622,40,4,2021-11-23,2021-11-23,-1
0xc44cf38407cae23752d5bb7fc9a6dd9dc50a7108,40,8,2021-11-28,2021-12-20,-1
0xc451a2918861ac3bd77cef53a62f9ec43b5fd059,40,4,2021-12-29,2021-12-29,-1
0xc5a997ab8bf9671781fa10e6e09985c91585d0d8,40,4,2021-09-13,2021-09-13,-1
0xc6073e29a683985313a4eddb2439e458d0ff6205,40,2,2022-01-04,2022-01-04,-1
0xc85ed26da91f4eeae0b1df84a95d7529ba6a8f2f,40,2,2021-12-18,2021-12-18,-1
0xc96fddf685ca33d682f6faf8f5cd8a5bc50d637a,40,13,2021-11-29,2022-01-01,-1
0xca09e33e60f91d2c2b000e02b6afe6a4344c9e05,40,1,2022-01-09,2022-01-09,-1
0xca57bec1e16b296334b8e9633487aa90a36da216,40,2,2021-08-19,2021-08-19,-1
0xca78935800d4f89dd4ba10b9ce388f493fc995b0,40,10,2021-12-27,2021-12-27,-1
0xca9c4d465b7f4cb4f5cdfb0bc71c95f2de4eca9c,40,2,2021-12-20,2021-12-30,-1
0xcaa59a21bca6e3cb711cfaced158787f12ccdc53,40,2,2021-09-09,2021-09-09,-1
0xcaf7eef101c7bf2036f7890d06d40bc61c8fd916,40,2,2022-01-04,2022-01-04,-1
0xcbc05556e4ecb4fe00d0c985a385bc6cbb94065f,40,2,2021-09-09,2021-09-09,-1
0xcd440fac453420e6719a2541123ac7f3a865c134,40,1,2021-11-27,2021-11-27,-1
0xcd5fe22da51c70e50f868b3bb626a191273bfa51,40,28,2022-01-01,2022-01-07,-1
0xcdf51f18b74f62395bd2cc320b182a3e305bd067,40,2,2022-01-04,2022-01-04,-1
0xce09a623f745df8a347c0c9db7e4ead839e07a09,40,2,2022-01-04,2022-01-04,-1
0xce2a69f6edf96eb9b3f090b693a509ac47c0d8d3,40,2,2022-01-04,2022-01-04,-1
0xce9f4534f48e1982a46ff4a19e20755f9b6c49ff,40,2,2021-08-19,2021-08-19,-1
0xcf0c1586892ec0277bab2e9de7cc98bb9cfa86e0,40,2,2021-12-15,2021-12-15,-1
0xcfa157ae5d9e2d520489410c22c01e3161b680ad,40,10,2021-12-25,2021-12-25,-1
0xcfadd75adde3f71fa5377029ae96ed006d8228a5,40,2,2021-08-19,2021-08-19,-1
0xd0ef200fbf461bcb8cd0eaa7458064b0b82ddf8e,40,5,2021-11-17,2021-11-17,-1
0xd1779c8607124dce035440cbb7161ca5ca2df9f7,40,2,2021-09-11,2021-09-11,-1
0xd200de4ed909fa326b709a89c95c39ee25f76c0a,40,1,2021-11-30,2021-11-30,-1
0xd50269491e5e1a9d01c0d627697e74f95a12ffc8,40,1,2021-11-30,2021-11-30,-1
0xd5d37a0d624ad0eeebe637d94da092034a8450f0,40,6,2022-01-01,2022-01-07,-1
0xd6c3280e7b610b58ebd4c36ca707d717c2683c3e,40,2,2021-11-26,2021-11-26,-1
0xd8c109545db0fda1d06171e2d02a9becd1e0aa0f,40,10,2022-01-04,2022-01-04,-1
0xd96b598dac45c2ecf52ac5c91771db5d6cdf0701,40,2,2021-12-06,2021-12-14,-1
0xd98b82b293ac589219ed9074b228c20e63c481f6,40,15,2021-12-23,2021-12-29,-1
0xd9b010f9f931d99ccc7d005a8f5896173ff4f04a,40,2,2022-01-04,2022-01-04,-1
0xdb7843f83273f7525a2cff739a8b4a1cb0d02b59,40,10,2021-12-26,2021-12-26,-1
0xdc651d6448ecdd58efc5c89b07b3aefc405ebb94,40,1,2021-12-21,2021-12-21,-1
0xdc7bac0f51c5e840b6c164f4c9e5e4173a46c46a,40,20,2021-12-24,2021-12-24,-1
0xdd31c06d65bdad40a1874c5525221c3db1f21451,40,2,2021-12-20,2021-12-30,-1
0xde3d9da8e5c94f3837851611eda7639a41dfea6f,40,4,2021-11-28,2021-11-28,-1
0xded72af1f56b51b8a96a263ea1c3af1875e5320e,40,10,2021-12-26,2021-12-26,-1
0xe04c5611443455172fd44da6939401e9e02c237c,40,2,2022-01-04,2022-01-04,-1
0xe06f4a008e23551e78f948f572427fbc293bdb80,40,1,2021-11-19,2021-11-19,-1
0xe07fcdb704a681569d65a0a5d1dcf88ec6cab678,40,10,2021-12-26,2021-12-26,-1
0xe15d0a859d2ec4a1c284548c34d920540ec4e047,40,10,2022-01-04,2022-01-04,-1
0xe1e89aa1c30cf7fdce8c4bed41c0c8449b505993,40,2,2021-12-30,2021-12-30,-1
0xe34dadc202bea719b6fb793bdecdc98f90adde5f,40,2,2021-09-10,2021-09-10,-1
0xe4b59772333cf059b33d0464ee0e6f48553c00fb,40,1,2021-11-27,2021-11-27,-1
0xe4fafc944f1e5fc1b018ecec0a08b13f270acf3f,40,10,2021-12-28,2021-12-28,-1
0xe55ca0b7c019caf8e41f37fe4d75d027d6a16dae,40,5,2021-08-12,2021-12-08,-1
0xe581fcb638f90a545553a3a01df3c6aa5d8507cd,40,2,2021-09-11,2021-09-11,-1
0xe6e10d59a2172cb6109473ec2e1fd99ad20fec78,40,10,2022-01-04,2022-01-04,-1
0xe908297ef69576967854155da86b18dd4aa6803b,40,2,2022-01-04,2022-01-04,-1
0xeb3b1481c4556e09cd23ad500d97dd59abb27b96,40,6,2022-01-01,2022-01-07,-1
0xed54a4df581314d43054504b69ed15b725a9c1e0,40,2,2021-12-19,2021-12-28,-1
0xed73bd1776f3436ec863f6073fbeeeae03bcda2e,40,2,2021-08-19,2021-08-19,-1
0xf306b89f6740a933d1dad80b9bfc9b24fee61f25,40,10,2022-01-04,2022-01-04,-1
0xf36d175edbcdadc4e4d1319be076094eeee79cfa,40,9,2021-11-28,2021-11-28,-1
0xf3a3d72b13635c43ddf0e4564c05653d555d4fef,40,2,2022-01-04,2022-01-04,-1
0xf45485c61e8add1ec3fe40c96597956803f2d84f,40,2,2021-12-18,2021-12-22,-1
0xf5fe364d18f4a5a53badce9a046ba74cfc97f6fb,40,3,2021-11-04,2021-12-23,-1
0xf619e7df8c8088e55bc7a31512b3dc2670023f14,40,2,2021-12-18,2021-12-18,-1
0xf6e28e1a9e75a82025ec1c76dab702b47ee499e0,40,6,2021-12-01,2022-01-03,-1
0xf72b3d3237b5594e1a75a00a2daa512c45def116,40,2,2021-09-10,2021-09-10,-1
0xfcbc58b1ced0f5e27a14b4ef3ff7be1225c7c1db,40,10,2021-12-27,2021-12-27,-1
0xfce3c424fab8aed00306b28265dc07d4682d1aae,40,2,2021-08-19,2021-08-19,-1
0xfeea34eb17cdc0116894cd986bcf6e35ef430224,40,1,2021-11-27,2021-11-27,-1
0xff4f1f1d181711a9d1b291fbf69992e61ff38c3e,40,3,2021-09-24,2021-09-24,-1
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,39,9,2021-12-23,2022-01-09,-1
0x02c6611f40083c68409b78963f23b8c66fcde391,39,2,2022-01-04,2022-01-04,-1
0x030167e5778dca0f41f6bb7a0334b7a6877f8072,39,2,2021-11-26,2021-11-26,-1
0x0498bf2925fea1bc52093167e3f6a3eb83fbd6a7,39,10,2021-12-25,2021-12-25,-1
0x058cdd6bc4483f0b296b6e25694c1c5cea62d3ab,39,2,2021-12-18,2021-12-18,-1
0x06e8214513e6344408fb8985578ff5a3d799767a,39,2,2021-12-28,2021-12-28,-1
0x082677a0ea5566b3e6b65af9dfb61f17aa7b73d5,39,2,2021-12-12,2021-12-12,-1
0x08568e339e0ca6899106fd2dfc2001ceedd12db3,39,1,2021-11-27,2021-11-27,-1
0x0a6624822170b209c2b60f632d50721cedaf6078,39,2,2021-12-18,2021-12-18,-1
0x0d43fc0c23cd88b0a94e793f4a2d7d51a9f20927,39,32,2021-11-28,2021-12-03,-1
0x0e5d0f2a465011ed1be4cd7de0c91f8da7dff00a,39,2,2022-01-04,2022-01-04,-1
0x10b659c6b5108ca94c014bf6adde4da12d37dec9,39,2,2022-01-04,2022-01-04,-1
0x12fc4aa13b6e47137014c06e657d09d801102bb0,39,2,2022-01-04,2022-01-04,-1
0x13fc26809db5fb84fcb45a3008b0c33f182b3c22,39,5,2021-12-11,2021-12-18,-1
0x145070d8f0fb49cdac1e3fefedd1cf955ca2dbf0,39,2,2021-12-18,2021-12-18,-1
0x1690b0751d86a777e8eba2c110d9fbef6506e638,39,7,2021-12-13,2021-12-31,-1
0x17e0eaf80669538cc1bacf1cf7c24a1c2abd86a2,39,2,2022-01-04,2022-01-04,-1
0x1a1373d091ab7a7910b4da18600b4b7e27a0079a,39,2,2021-12-18,2021-12-18,-1
0x1e31180a20000450208012ff3c8e2644ab4a1190,39,2,2022-01-05,2022-01-05,-1
0x1eca73e84b745e80ec521810e16ffe20952227a6,39,2,2022-01-04,2022-01-04,-1
0x1f8bd7d3c55ff3c9844a47a5f44ca549905bcaaa,39,2,2021-12-18,2021-12-22,-1
0x1ff7b9e3930f44e72f69fac2a1089b59f37d06a5,39,2,2021-12-22,2021-12-29,-1
0x20e371960218d22610339063ab6f9c6446010004,39,4,2021-08-13,2022-01-01,-1
0x20eb324776a472a746b58866ca65ddd30259f46d,39,2,2022-01-04,2022-01-04,-1
0x22e4e193f6892d588fefe566e7e8c27032018325,39,1,2021-08-12,2021-08-12,-1
0x26ad8f39912d7f3eed22ccdbc8a65c8adbafe35e,39,1,2021-11-27,2021-11-27,-1
0x27a0e4c9265e1b99e1803297145553182c28f40d,39,4,2021-09-29,2021-09-29,-1
0x27dadcac8613de8d27519bff92a3e0fa7fd16871,39,3,2021-11-29,2021-12-03,-1
0x2c20768d7677faaf966f3db180b0c3cad22818dd,39,1,2021-11-29,2021-11-29,-1
0x2ca264dffbbe8525bd5354934cb165e440138ac2,39,2,2021-08-19,2021-08-19,-1
0x2ce87cd550cde35bb6e4fefc61673f2a3ae9e7c2,39,2,2021-08-13,2021-08-13,-1
0x2fb38e360833f3e860a72d375c855a305015e92e,39,6,2021-11-16,2021-12-30,-1
0x30fb8d9a2c04bfcfbfc49d894f77afef38389d01,39,2,2022-01-04,2022-01-04,-1
